,AWSSentiment,AWSMixed,AWSNegative,AWSNeutral,AWSPositive,GCPmagnitude,GCPscore,IBMlabel,IBMscore,id,Azurescore,realSentiment,text
504,NEGATIVE,0.2107154130935669,0.4036320447921753,0.30098170042037964,0.08467084169387817,0.30000001192092896,0.30000001192092896,positive,0.587883,504,0.5,neutral,"I would like to introduce your host for today's call, Mr. Martin Viecha, Senior Director of Investor Relations. Mr. Viecha, you may begin."
505,NEUTRAL,0.0996677502989769,0.26917555928230286,0.3996564745903015,0.23150023818016052,0.0,0.0,positive,0.271278,505,0.30977508425712585,positive,"And we're going to make it easier for the car to be picked up and dropped off as well. So if you want - if you prefer not coming to the service center at all, you can just request that the car be picked up and delivered. That's something that we'll be - so that's already - we're going to roll it out and have a big improvement to customer satisfaction. It rolled out two or three weeks ago."
506,NEUTRAL,0.040066421031951904,0.24376985430717468,0.678134024143219,0.03802969306707382,0.10000000149011612,0.0,negative,-0.563203,506,0.5,neutral,"But the next thing we're going to add is, if a car detects something wrong, like a flat tire or a drive unit failure, that before the car has even come to a halt, there is a tow truck and a service loader on the way."
507,NEUTRAL,0.011173090897500515,0.07862147688865662,0.9054883718490601,0.004717004951089621,0.4000000059604645,-0.10000000149011612,negative,-0.302954,507,0.5,positive,"The car has already notified Tesla emergency services, and a service loader, a tow truck, are on their way before your car has even come to a stop. I think this will be immense in improving customer happiness."
508,NEGATIVE,0.13002030551433563,0.453400582075119,0.33364495635032654,0.0829341933131218,1.2999999523162842,0.0,positive,0.397607,508,0.5,positive,[Indiscernible]call it and you have to tap the center screen to cancel it. So you can cancel it if you want. We just have to - it's like automatically going to happen. You just press cancel.
509,NEGATIVE,0.07214829325675964,0.6505377888679504,0.26672226190567017,0.010591608472168446,1.2999999523162842,0.0,negative,-0.292628,509,0.2886212468147278,negative,"We're also improving parts distribution. So I think we made a strategic error in the past about not having service parts located at our service centers. We had them in parts distribution warehouses, which basically meant it was impossible to have a fast turnaround on servicing a car, because the car would come in, then the parts will be requested, they come to the service center, this would basically - even if they're very simple, repair could take days."
510,NEGATIVE,0.12983402609825134,0.775847852230072,0.08792445063591003,0.006393743678927422,0.30000001192092896,0.0,positive,0.910988,510,0.5,neutral,"So we're going to be able to stock in all common parts at the service centers, so that it's possible to - - get your car serviced in 20 minutes or 15 minutes, even if it's a simple matter. I mean, it should be like eight minutes or whatever, eight minutes. It should be like lightning fast. But in order to - we have to have the parts located at our service centers."
511,NEUTRAL,0.02534964680671692,0.3989929258823395,0.5357211828231812,0.03993629291653633,0.10000000149011612,0.0,negative,-0.489503,511,0.243556946516037,positive,"Also, it's going to make sense for our service centers to do basic body work or essentially to replace a front or rear fascia, it makes sense to just prestock the front and rear fascia in the common colors. So unless you have an unusual color, we can literally replace your fascia in 15, 20 minutes, and this is not like, weeks at a body shop stuff."
512,POSITIVE,0.2782703936100006,0.18097057938575745,0.19783486425876617,0.3429241478443146,1.899999976158142,0.30000001192092896,positive,0.614621,512,0.889313817024231,positive,"In terms of the new products, with Model Y, we've completed ensuring of ensign of Model Y, and the parts are - [indiscernible] for production Model Y. Three quarters of the Model Y is common with the Model 3, so it's a much lower CapEx per vehicle than Model 3. And the risk is also quite low."
513,NEUTRAL,0.023949699476361275,0.17560701072216034,0.763764500617981,0.036678772419691086,0.30000001192092896,-0.10000000149011612,positive,0.560945,513,0.8116735219955444,negative,"APAC revenues were $6.1 billion, up 29% versus last year and up 32% in constant currency, reflecting weakness of the Australian dollar. Other Americas revenues were $2.2 billion, up 16% year-over-year and up 26% in constant currency, reflecting weakening of the Brazilian real and the Argentine peso."
514,NEUTRAL,0.007933867163956165,0.07911621779203415,0.688481867313385,0.22446802258491516,0.0,0.0,positive,0.538907,514,0.8972305059432983,positive,"This is in contrast to Model S versus Model X where the theory was - I think Model X, we just - it's sort of Model X to be like the sort of the Faberg?egg of cars. It's an incredible vehicle and probably one - probably nothing like it will ever be made again, and maybe it shouldn't. But it is a work of art. It's a special work of art."
515,POSITIVE,0.31486862897872925,0.0424375906586647,0.14075013995170593,0.5019435882568359,1.399999976158142,0.30000001192092896,positive,0.834654,515,0.9178701043128967,neutral,"But the commonality with the Model S is limited. It was only about maybe 30% in common with the Model S, whereas Model Y is, I think, 76% was what it got in common with the Model 3. And we're most likely going to put Model Y production right next to - in fact, it's part of our main Gigafactory in Nevada."
516,NEUTRAL,0.02337806113064289,0.17037756741046906,0.7989429831504822,0.007301439065486193,0.10000000149011612,0.0,neutral,0.0,516,0.5,neutral,"Thank you, Sherry, and good afternoon, everyone. Welcome to Tesla's fourth quarter 2018 Q&A webcast. I'm joined today by Elon Musk, J.B. Straubel, Deepak Ahuja and a number of other executives. Our Q4 results were announced at about 1 p.m. Pacific Time in the update letter we published at the same link as this webcast."
517,NEGATIVE,0.058827921748161316,0.7496073246002197,0.1854570358991623,0.006107639987021685,1.7000000476837158,-0.10000000149011612,positive,0.377375,517,0.26065492630004883,positive,"So it will just be right there. Batteries and powertrains will come out and go straight into the vehicle. So that also reduces our risk of execution and reduces the cost of having to transfer parts from California to Nevada. It's not a for sure thing, but it's quite likely, and it's our default plan."
518,POSITIVE,0.02151457406580448,0.027987439185380936,0.31344419717788696,0.6370537877082825,0.10000000149011612,-0.10000000149011612,negative,-0.472066,518,0.8109840750694275,positive,"I would expect Model Y will probably be - the [indiscernible] Model Y will be maybe 50% higher than Model 3, could be even double. The - as I understand it, the midsized SUV segment is the - worldwide is the most popular type of vehicle. So we'll probably see a higher volume of Y than 3."
519,NEUTRAL,0.01068582758307457,0.016693806275725365,0.49685031175613403,0.47577014565467834,1.2000000476837158,0.20000000298023224,positive,0.731032,519,0.9295032024383545,positive,"And earlier this month, we saw the construction of our Gigafactory in Shanghai, and by the end of this year, we expect to be producing Model 3s using a complete vehicle production line. That's body paint, final assembly, general assembly and module production."
520,NEUTRAL,0.08060701936483383,0.10028955340385437,0.6589211821556091,0.1601821929216385,0.30000001192092896,0.0,positive,0.879638,520,0.8930590152740479,positive,"So it basically would be - this will be extremely fast. I get like daily updates of progress of the Shanghai Gigafactory, and those factories are going to go up like lightning."
521,NEGATIVE,0.11712359637022018,0.38807350397109985,0.3328559696674347,0.16194695234298706,0.4000000059604645,0.10000000149011612,negative,-0.664603,521,0.8926622271537781,positive,"So we do feel quite confident at this point, at least for the factories that are in our control, that we can achieve volume production in Shanghai by the end of the year. And that should allow us to get to the 10,000 vehicles a week rate or very close to it by the end of the year."
522,NEUTRAL,0.013464697636663914,0.14144326746463776,0.8381144404411316,0.006977606099098921,0.20000000298023224,-0.10000000149011612,positive,0.452528,522,0.7824465036392212,neutral,"Okay, great. So we're going to take the first questions from our retail investors who have been submitting their questions on say.com. So the question that has been submitted has been about service, which I think you already spoke at length about. So let's go to the second question."
523,NEGATIVE,0.16017085313796997,0.6097546219825745,0.18078899383544922,0.04928557202219963,4.900000095367432,0.0,positive,0.392539,523,0.8974611759185791,neutral,"The second question would be, how are you feeling about demand right now across the product line? Is 500,000 to 700,000 units at 42,000 ASP still a realistic annual target for Model 3, even considering Model Y and its impact on demand? And do you continue to see S and X demand of 100,000 annually?"
524,NEUTRAL,0.047267165035009384,0.19475990533828735,0.6219935417175293,0.13597939908504486,1.7999999523162842,0.30000001192092896,positive,0.887301,524,0.9422672986984253,positive,"And then in terms of revenue it's an investment in YouTube, overall, as Sundar said, we are --YouTube is continuing to benefit from the secular change the way users are consuming content and that's reflected in strong revenue growth. Brand advertising does remain the largest part of the business. It's growing at a strong pace and as I said in opening comments, we're particularly excited about the significant growth in direct response both TrueView for action and app promo formats are delivering a great value for users and advertisers, and that's driving growth across regions and channels. In terms of the expenses, I think what you're referring to is within other cost revenues. The primary driver in the fourth quarter was the increase in content acquisition costs due to YouTube growth and that's both for ad supported content and what is typically a seasonally strong quarter. And also for our newer subscription businesses, which do have higher TAC as a percentage of revenue we're excited about the growth we're seeing here."
525,NEUTRAL,0.0014954510843381286,0.008893371559679508,0.9781338572502136,0.01147733349353075,0.0,0.0,neutral,0.0,525,0.5,neutral,"I mean, my best guess, this is just a guess, my best guess for demand of Model 3 worldwide is something - in a strong economy, it's something on the order of 700,000 or 800,000 units a year. That's my best guess for demand of Model 3 in a strong economy."
526,NEUTRAL,0.06411252170801163,0.026084112003445625,0.6667052507400513,0.24309806525707245,3.0,0.10000000149011612,positive,0.448959,526,0.5,positive,"If the economy goes into a recession, then I think that could be something under 40% less. But I think even in a recession, worldwide demand is still something in the order of 500,000 for Model 3."
527,NEUTRAL,0.030200405046343803,0.00435290252789855,0.6440137624740601,0.32143285870552063,2.4000000953674316,0.5,positive,0.899654,527,0.926552414894104,neutral,"During this call, we will discuss our business outlook and make forward-looking statements. These comments are based on our predictions and expectations as of today. Actual events or results could differ materially due to a number of risks and uncertainties, including those mentioned in our most recent filings with the SEC."
528,POSITIVE,0.23400282859802246,0.14628063142299652,0.14573904871940613,0.4739774763584137,0.4000000059604645,0.0,positive,0.578002,528,0.7837082147598267,neutral,"For S and X, we did eliminate the 75 [indiscernible] of S and X and product model differentiation relative to 3 and then Y that's coming out. I think we could see a slight decline in total vehicles, but I think the net cash flow from S and X is likely to be very similar. So probably no major change in net cash flow for S and X."
529,NEGATIVE,0.37536680698394775,0.4674750566482544,0.10470497608184814,0.052453186362981796,1.399999976158142,0.0,negative,-0.320345,529,0.24572893977165222,neutral,"Okay. The next question from Alex is, can you please share an update on full self-driving and Tesla Network development? When will customers start to see full self-driving features? What's the best case time line for a Tesla Network to go live?"
530,NEUTRAL,0.00809243693947792,0.01647007465362549,0.6204296350479126,0.3550077974796295,0.30000001192092896,0.10000000149011612,positive,0.606283,530,0.6902650594711304,positive,"Sure. We have - we already have full self-driving capability on highway. So from highway on ramp to highway exit, including passing cars and going from one highway interchange to another, full self-driving capability is there."
531,NEGATIVE,0.011945073492825031,0.8772035241127014,0.10212117433547974,0.008730214089155197,0.0,0.0,positive,0.605313,531,0.0982075035572052,positive,"In a few weeks, we'll be pushing update that will allow the option of removing stock confirmed in markets where regulators approve it, which we believe that will be the case in the U.S., for example. And over time, we think probably all regulators will approve it."
532,NEGATIVE,0.02595927193760872,0.5382630825042725,0.38358211517333984,0.0521954745054245,0.0,0.0,negative,-0.598609,532,0.3109065890312195,positive,"But we kept talking from there just to make sure that we took care of like - of any strange corner cases. And it's really quite sublime if you have stock confirm of and like the car goes from highway on ramp, passes slower cars, change - takes an interchange and then takes the exit and then comes to a stop after the exit. So it's really quite profound to have that experience."
533,NEUTRAL,0.008161775767803192,0.12752322852611542,0.8566137552261353,0.007701237685978413,0.0,0.0,neutral,0.0,533,0.18007752299308777,neutral,Then the next part of full self-driving will really be to - is traffic lights. It's hard. So stop streets are pretty easy because you can essentially geocode those and is recognized at all times.
534,POSITIVE,0.050584062933921814,0.019242092967033386,0.0858544185757637,0.8443195223808289,1.7000000476837158,0.4000000059604645,positive,0.59116,534,0.9440011382102966,neutral,"Traffic lights and intersections will be the next really tricky one. And then navigating complex parking lots and like - sort of like if you're underground in a mall parking lot with a lot of traffic and pedestrians and it's on multiple levels, that kind of thing is what gets tricky."
535,NEUTRAL,0.06756391376256943,0.08818380534648895,0.7947597503662109,0.049492597579956055,3.299999952316284,0.10000000149011612,negative,-0.279829,535,0.779053807258606,neutral,"Great. Thank you so much for taking my questions. One for Ruth and one for Sundar. Ruth, if I look at the segment operating losses for Other Bets, they were higher both in the fourth quarter and for the year '18 over '17. Is it safe to assume that investments at Waymo or can you just flush out a little bit more for us if possible, were there other Other Bets besides Waymo, which were worthy of call out in terms of greater or decreasing investment. That will be great? And then for, Sundar, Iâ€™m just wondering if you could provide us any commentary about how good the Cloud is going? Any milestones? You talked about the investment there. Ruth did, I think, in terms of headcount growth in technical and sales roles and for the new leadership that you mentioned what is the things that the new -- that Thomas Kurian can kind of do Cloud to accelerate the next phase of growth in that business. Thank you so much."
536,POSITIVE,0.03555641695857048,0.0033450904302299023,0.09923293441534042,0.8618656396865845,1.2000000476837158,0.4000000059604645,positive,0.958033,536,0.972305953502655,positive,"With the release of enhanced or advanced Summon, you'll see the first indications of the car being able to navigate complex parking lots, and that's also coming up fairly soon, probably next month. And in development mode, the car does all the things that I just mentioned in development mode. It recognizes traffic lights and stop signs and basically has all the functionality in development mode. It's really just a question of getting your reliability of recognizing traffic lights to several names."
537,POSITIVE,0.03555641695857048,0.0033450904302299023,0.09923293441534042,0.8618656396865845,1.2000000476837158,0.4000000059604645,positive,0.958033,537,0.972305953502655,neutral,"So I guess like, I don't know, 98% good right now, but we need it to be like 99.999%, really extremely reliable. So - and the capability will be there for - when will we think it's safe for full self-driving? It's probably towards the end of this year, and then it's up to regulators to decide when they want to approve that."
538,NEUTRAL,0.003928400110453367,0.02731221169233322,0.9278092384338379,0.04095010831952095,0.0,0.0,positive,0.287467,538,0.5,neutral,"Okay. Let's go to the next question, which is, if and when will Tesla switch Model S and X to 2170 battery cells? What percent range improvement do you expect?"
539,POSITIVE,0.050838857889175415,0.0025435148272663355,0.08489342033863068,0.8617242574691772,1.100000023841858,0.20000000298023224,positive,0.706083,539,0.8276599645614624,neutral,"But before we jump into Q&A, Elon has some opening remarks. Elon?"
540,NEUTRAL,0.003213532269001007,0.00535323191434145,0.9142292141914368,0.07720399647951126,0.8999999761581421,0.30000001192092896,positive,0.828469,540,0.5,negative,We have no plans to switch S and X to 2170 and can't comment on huge product developments.
541,NEUTRAL,0.007970982231199741,0.030456939712166786,0.9192771315574646,0.04229489341378212,0.5,0.0,positive,0.670059,541,0.8277795314788818,neutral,"Okay. So maybe we'll take the last question from retail investors, which was, where will Tesla Semi and Model Y be produced? Can you share a time line on expected production ramp of these products?"
542,NEUTRAL,0.014931055717170238,0.22547265887260437,0.6004706025123596,0.1591256707906723,0.0,0.0,neutral,0.0,542,0.22846734523773193,neutral,"As I mentioned earlier, the Model Y, we think, most likely will be produced at Gigafactory, but that's - unless we encounter some obstacle - that's the default plan that we're proceeding towards. And it's fast, low risk and also low CapEx. In terms of the - I mean, probably there's like initial production of Model Y, very low volume, probably next year."
543,POSITIVE,0.009919955395162106,0.0001293102977797389,0.038626205176115036,0.9513245820999146,1.600000023841858,0.5,positive,0.744345,543,0.8626363277435303,neutral,"But then it always takes time to ramp up any production system, and that's difficult to predict the shape of that S-curve. So we feel confident in saying there will be production volume of Model Y by the end of next year, but in between beginning of next year with low volume, it always starts with very low growth exponentially - from beginning of last year to end of next year, it's difficult to break that ramp. So that's our expectation for Y. For Semi, we're - I don't know if you want to comment on that, Jerome."
544,NEUTRAL,0.01875295117497444,0.06836771219968796,0.8651098012924194,0.04776952043175697,0.0,0.0,positive,0.787712,544,0.8111072778701782,neutral,"But the first units will be - this is Jerome. Well, first units will be for our own usage. So depends how many trucks we'll use for our own usage to move the parts and the vehicle in different location, and then we'll start delivering to outside customers."
545,POSITIVE,0.005091658793389797,0.00010161344107473269,0.008474727161228657,0.9863320589065552,6.400000095367432,0.4000000059604645,positive,0.879966,545,0.996847927570343,positive,"Yes, that's good. And then the Tesla pickup truck, we might be ready to unveil that this summer. It will be something quite unique, unlike anything else."
546,POSITIVE,0.002906633308157325,0.0001354745909338817,0.18190991878509521,0.8150479793548584,3.700000047683716,0.30000001192092896,positive,0.928132,546,0.9538787603378296,positive,"So in terms of the investment levels in Other Bets, the major point is that we are investing across Other Bets commencement with what we think is required kind of looking out at the opportunity set for each one. And we go through a regular process with weekly business reviews and quarterly board reviews and try and calibrate the appropriate pace of investment. In terms of the increase this quarter, as I indicated in opening comments, we accrued some comp expenses for a number of bets and that was really to reflect increases in the valuation of equity in certain Other Bets."
547,POSITIVE,0.003923444543033838,0.0006588808028027415,0.014886113815009594,0.9805315136909485,1.0,0.30000001192092896,positive,0.980897,547,0.9699565172195435,neutral,"Okay. Fantastic. So operator, we can start taking questions from participants on the call."
548,POSITIVE,0.006879292894154787,0.0033924172166734934,0.015028923749923706,0.9746993780136108,1.7999999523162842,0.6000000238418579,positive,0.961786,548,0.8949838876724243,neutral,Thank you [Operator Instructions] Our first question comes from Ryan Brinkman with JPMorgan.
549,POSITIVE,0.0015485233161598444,0.00023563155264128,0.00827594380825758,0.9899398684501648,0.699999988079071,0.20000000298023224,positive,0.972037,549,0.9347273707389832,positive,"Thanks, Martin. Last year was definitely the most challenging year in Tesla history, but also the most successful. Thanks to the incredible work of the Tesla team, Model 3 became the best-selling premium vehicle in the U.S. for 2018."
550,NEUTRAL,0.008777185343205929,0.013167359866201878,0.5341612100601196,0.44389423727989197,0.20000000298023224,-0.20000000298023224,positive,0.816398,550,0.721630871295929,neutral,"Thanks for taking my question. I think - the amount that you've spent on lands for Gigafactory Shanghai in the classification operating cash flows, is there any guidance you can provide us in terms of how to think about CapEx for this facility going forward? And can you discuss the source of funds for the project?"
551,NEUTRAL,0.0032525367569178343,0.025746436789631844,0.9341608881950378,0.036840151995420456,0.10000000149011612,0.0,neutral,0.0,551,0.5,neutral,I think you've spoken in the past about the potential to raise that locally in China. Is that still your thinking? And what kind of terms might you be able to raise that capital?
552,NEGATIVE,0.1292288601398468,0.7274539470672607,0.05213835835456848,0.09117883443832397,1.100000023841858,0.10000000149011612,positive,0.481744,552,0.5,neutral,"Yes, Deepak here. You're right. The purchase of the land is a 50-year lease with the government of China. So it's not CapEx, but it's operating lease, that shows up as cash flow from operations. However, the CapEx that we will invest is our equipment, and we fully own it. So that will show up as capital expenditures."
553,NEGATIVE,0.08380039036273956,0.4989137351512909,0.3875049352645874,0.029780959710478783,0.20000000298023224,-0.20000000298023224,negative,-0.946474,553,0.26626986265182495,neutral,"The plan, as we have indicated in the letter, is still to get funding for majority of that capital spending from local China banks. And we expect pretty attractive rates based on the dialogue we've had. And there's a lot of interest. And we hope to finalize that and then share the details at that point."
554,POSITIVE,0.014035599306225777,0.0014626872725784779,0.12789587676525116,0.8566058874130249,1.100000023841858,0.30000001192092896,positive,0.610232,554,0.7673466801643372,positive,"Yes. I mean, as a ballpark figure, probably it's something about - something in the order of $0.5 billion in CapEx to get to the 3,000 vehicle rates in Shanghai, ballpark figure. And as Deepak was saying, [indiscernible] very competitive debt financing in China, really extremely compelling interest rates, and we do not expect that to be a capital drain on the company."
555,NEGATIVE,0.01536825206130743,0.6775678396224976,0.30498504638671875,0.002078898251056671,0.699999988079071,-0.10000000149011612,negative,-0.397035,555,0.5,positive,"Yes. These are the biggest banks in the world, and for them, $500 million is not a large amount of money on the scheme of things."
556,NEGATIVE,0.08339391648769379,0.42772069573402405,0.40993964672088623,0.07894575595855713,1.2000000476837158,0.0,negative,-0.318975,556,0.7474827170372009,neutral,Thank you. Our next question comes from Gene Munster with Loup Ventures.
557,NEUTRAL,0.08089257031679153,0.180740088224411,0.42525288462638855,0.3131144344806671,0.699999988079071,0.0,positive,0.410351,557,0.5,positive,"Let me now turn to our segment financial results. Starting with the Google segment. Revenues were $39.1 billion, up 22% year-over-year. In terms of the revenue detail, Google Sites revenues were $27 billion in the quarter, up 22% year-over-year. In terms of dollar growth, results were led again by mobile search, with a strong contribution from YouTube followed by desktop search. Network revenues were $5.6 billion, up 12% year-on-year reflecting the ongoing momentum of AdMob and Google Ad Manager."
558,NEGATIVE,0.009093881584703922,0.8856045007705688,0.10046213865280151,0.004839418455958366,0.699999988079071,-0.30000001192092896,positive,0.495182,558,0.5,neutral,"On Cloud, one of the things that was evident towards the end of last year is now our inability to win in a very large customers global 5,000 companies with multiyear contracts. And so that's definitely something we want to focus on. I think Dyne and Thomas have been working closely on a transition with a lot of continuity, and you'll continue to see us. It's very clear to us that our product offerings are ready and differentiated and so we want to invest and scale our go-to-market both in terms of direct sales and our channel partnerships. And maybe you will see us focus more on areas where weâ€™re clearly seeing returns. Be the geographic regions we care about the six main verticals where most of the momentum is. And within product offerings, the five major areas where weâ€™ve clearly defined product with differentiated features to. But Iâ€™m excited at the traction we are seeing, we are getting large wins and I look forward to executing here."
559,NEUTRAL,0.011071071960031986,0.18598781526088715,0.7886491417884827,0.014291966333985329,0.800000011920929,0.0,negative,-0.481464,559,0.5,positive,"Sorry perhaps - if you're in the automotive industry you’ll understand how significant this is but maybe it's not as obvious to everyone is Tesla has the first wholly owned manufacturing facility in China for any - of any automotive company. So this is profound, and we're very appreciative of the Chinese government allowing us to do this. I think it is symbolic of [indiscernible] open the market. And if I - and you know, it [indiscernible], so like a note of appreciation for the Chinese government in allowing us to do that. It's a very significant thing."
560,POSITIVE,0.05170467495918274,0.020065033808350563,0.32489296793937683,0.603337287902832,2.0,0.4000000059604645,positive,0.658617,560,0.8175479173660278,neutral,"Question I have is related to Waymo and the autonomous driving opportunity. Morgan Stanley recently valued Waymo at $175 billion. And my question is, what do they have that you don't have? And separately - so what do they have that you don't have?"
561,NEGATIVE,0.05106967315077782,0.6660109758377075,0.272213339805603,0.010705970227718353,0.5,0.0,positive,0.386943,561,0.5,neutral,"And then separately, how important is the timing in the Tesla story longer term? Is this nice to have? Is it really about EVs and renewable energy? Or is the autonomy kind of one of the foundational parts of the story longer term?"
562,NEUTRAL,0.0021448570769280195,0.00168867118190974,0.8950988054275513,0.10106764733791351,1.100000023841858,0.0,positive,0.929922,562,0.9522887468338013,positive,"And in fact, when considering battery electric vehicles, Tesla achieved an 80% market share of U.S. sales in the last year. I think this point is perhaps not well appreciated. All other electric vehicles combined were 20% of sales in the U.S. in last year. So I think that's not so bad."
563,NEUTRAL,0.03076714277267456,0.029916388913989067,0.6721453666687012,0.26717105507850647,0.4000000059604645,0.0,positive,0.283678,563,0.5,positive,"[Indiscernible] goodness of Tesla, yes, so like the why of Tesla, the relevance, what's the point of Tesla, comes down to two things: acceleration of sustainable energy and autonomy. The acceleration of sustainable energy is absolutely fundamental because this is the next potential risk for humanity."
564,NEUTRAL,0.1049804762005806,0.40585798025131226,0.47964778542518616,0.009513696655631065,0.6000000238418579,0.0,positive,0.501517,564,0.5,positive,"So actually, that is, by far and away, the most important thing. But also, very important is autonomy. This has the potential to save millions of lives, tens of millions of serious public injuries and give people their time back, so that they don't have to drive, they can - if you're on the road, you can spend time doing things that you enjoy instead of being in terrible traffic."
565,NEUTRAL,0.0016083981608971953,0.008671388030052185,0.9644901752471924,0.02523008920252323,0.0,0.0,positive,0.79554,565,0.5,positive,"So it's extremely important. We feel confident about our technical strategy, and I think we have an advantage that no one else has, which is, that we have, at this point, somewhere in the order of 300,000 vehicles on the road, with a 360-degree camera sensor suite, radar, ultrasonics, always connected uploads, especially video clips with the customer [submission] [ph] when there is intervention. So effectively, we have a massive, massive training fleet."
566,NEUTRAL,0.09181676805019379,0.2688739597797394,0.3786812722682953,0.26062798500061035,0.800000011920929,0.4000000059604645,positive,0.324568,566,0.5,positive,"Our - the amount of training that we have - if you add everyone else up combined, they're probably 5%, I'm being generous, of the miles that Tesla has. And this difference is increasing. A year from now, we'll probably go - certainly from 18 months from now, we'll probably have 1 million vehicles on the road with - and every time the customers drive the car, they're training the systems to be better. I'm just not sure how anyone competes with that."
567,NEUTRAL,0.05923140421509743,0.10213074833154678,0.46613451838493347,0.372503399848938,0.800000011920929,0.4000000059604645,positive,0.781198,567,0.5,neutral,"Sorry, do you have a follow-up question? Okay, no follow-up question. Okay. Let's go to the next participant."
568,NEUTRAL,0.18998199701309204,0.31422120332717896,0.35645848512649536,0.13933832943439484,0.699999988079071,0.10000000149011612,positive,0.534997,568,0.5,neutral,Thank you. Our next question is from Colin Rusch with Oppenheimer.
569,NEUTRAL,0.006754095666110516,0.014062019065022469,0.9739027619361877,0.005281153600662947,0.20000000298023224,0.0,positive,0.399139,569,0.5,neutral,"Great. Thanks for taking the questions. I just wanted to ask to, first, can you think about the strong Google Sites growth 23%, thatâ€™s actually neutral. Can you just help us understand some of the mobile search innovations that you think are really driving things here beyond some of these underlying secular strength, with the particular focus perhaps on the retail channel, and just how youâ€™re thinking about the opportunity there? And then, second, Ruth, just wanted to go back to your comment on OpEx. Just wanted to clarify, were you saying that headcount growth, specifically you think will moderate in '19 or are you talking about overall OpEx spending? Thank you."
570,NEUTRAL,0.21101590991020203,0.09112828969955444,0.5113797783851624,0.18647606670856476,1.2000000476837158,0.6000000238418579,positive,0.948608,570,0.9185698628425598,positive,"Thanks so much. Can you talk a little bit about the geographic dispersion for the guidance for 2019, where you're expecting the Model 3s to sell through as well as the other models?"
571,NEGATIVE,0.07934635132551193,0.5734826326370239,0.3287028670310974,0.018468134105205536,0.20000000298023224,0.0,negative,-0.797549,571,0.062187761068344116,positive,"We indicated in Q1, we will start delivering Model 3s in Europe and China. And we also shared a chart showing the potential market size for midsized premium sedans in North America, Europe and Asia, suggesting those markets could be even bigger. So I think that gives a good sense of where we'll be. And we'll launch the right-hand drive version at some point to go to the other markets."
572,NEUTRAL,0.01580585353076458,0.015295909717679024,0.841985821723938,0.12691235542297363,0.699999988079071,0.10000000149011612,negative,-0.9281,572,0.5,positive,"We also delivered - also made vehicles last year as we did in all prior years combined, which is tremendous achievement by the Tesla team. The - if you track Tesla vehicle production year-over-year, cumulative sales and deliveries year-over-year, it is about the cleanest exponential I've ever seen."
573,NEUTRAL,0.0698140561580658,0.2681728005409241,0.6083693504333496,0.05364380031824112,0.4000000059604645,0.0,negative,-0.720682,573,0.5,positive,"Yes. Maybe in the order of 350,000 to 500,000 Model 3s, something like that this year."
574,NEUTRAL,0.008336886763572693,0.08490025997161865,0.9047775268554688,0.0019852779805660248,1.399999976158142,0.0,positive,0.787712,574,0.8162393569946289,neutral,"Okay. And then just in terms of the cost reduction road map and rework post-factory, can you talk a little bit about your expectation for reducing that in the next couple of quarters and what the order of magnitude is on that in your model internally?"
575,NEUTRAL,0.002839453751221299,0.009634583257138729,0.9717783331871033,0.01574760489165783,0.5,0.10000000149011612,positive,0.747442,575,0.5,positive,"This is Jerome. Well, our manufacturing is improving quarter-over-quarter. Actually, week-over-week, we take fewer hours, both here in Fremont or at the Gigafactory, to assemble the Model 3 and S and X as well. And then we track the quality very closely."
576,NEUTRAL,0.010041236877441406,0.062346331775188446,0.8834115266799927,0.04420091584324837,0.10000000149011612,0.0,positive,0.797277,576,0.5,positive,"We review that carefully with the engineers and the supply chain and the manufacturing team. And the quality in the field and the number of incidents is also improving week-over-week, every week. So there are fewer and fewer need for cars to be in service, yes. So we'll keep going. There's no end in sight. And we'll try to make sure that the car never breaks down."
577,POSITIVE,0.18423967063426971,0.07243367284536362,0.03286977484822273,0.7104568481445312,1.5,0.5,positive,0.710978,577,0.2117869257926941,neutral,"Yes, I think there's like some confusion about rectification. Like I said - like - for us to drive the Model 3s that come off the line, all that happens is like some slight adjustment of drawer gaps and panel gaps and that kind of thing, and that's all that's done. There's nothing more than that."
578,POSITIVE,0.17770181596279144,0.20205892622470856,0.27902406454086304,0.34121525287628174,0.699999988079071,0.20000000298023224,negative,-0.28769,578,0.17304369807243347,neutral,"Thanks for taking my question. Just a follow-up on the comments around you said about 700,000 to 800,000, you think, is the normal demand. I mean, any color on what price you're expecting that to be? Because I think there's a lot of chatter that demand is already weak in - of the midrange, at least, already in January. I don't know if that's true as well."
579,NEUTRAL,0.07047726958990097,0.43556034564971924,0.4702425003051758,0.02371996082365513,1.2999999523162842,0.6000000238418579,negative,-0.761083,579,0.23898643255233765,positive,"Yes. I mean, - there are multiple factors at play here. First of all, there's a lot of seasonality to automotive purchases. Most people do not buy a new car in the middle of a blizzard. So January and February tends to be seasonally low and then picks up significantly around the early to mid-March time frame. In the U.S., we obviously have a pull forward of demand from the tax credit."
